"#MSM",Making Sense of Location-based Micro-posts Using Stream Reasoning.
"#Microposts",A Reverse Approach to Named Entity Extraction and Linking in Microposts.
"(KNOW@LOD/CoDeS)@ESWC",A Two-Fold Quality Assurance Approach for Dynamic Knowledge Bases: The 3cixty Use Case.,A Hybrid Method for Rating Prediction Using Linked Data Features and Text Reviews.
AAAI Workshop: Learning for General Competency in Video Games,Deep Apprenticeship Learning for Playing Video Games.,Generating Real-Time Crowd Advice to Improve Reinforcement Learning Agents.,Frame Skip Is a Powerful Parameter for Learning to Play Atari.
AAAI Workshop: Modern Artificial Intelligence for Health Analytics,Detection of Behavior Change in People with Depression.,A Machine Learning Approach to Predicting Blood Glucose Levels for Diabetes Management.
AAAI Workshop: Multiagent Interaction without Prior Coordination,"Identifying and Tracking Switching, Non-Stationary Opponents: A Bayesian Approach."
"AAAI Workshop: Plan, Activity, and Intent Recognition",A General Framework for Recognizing Complex Events in Markov Logic.,Hierarchical Modeling to Facilitate Personalized Word Prediction for Dialogue.
AAAI Workshop: Planning for Hybrid Systems,Explorations of Quantum-Classical Approaches to Scheduling a Mars Lander Activity Problem.
AAAI Workshop: Scholarly Big Data,Modeling Topic-Level Academic Influence in Scientific Literatures.
"AAAI Workshop: Space, Time, and Ambient Intelligence",An Approach to Numeric Refinement in Description Logic Learning for Learning Activities Duration in Smart Homes.
AAAI Workshop: Statistical Relational Artificial Intelligence,Using Commonsense Knowledge to Automatically Create (Noisy) Training Examples from Text.,WOLFE: Strength Reduction and Approximate Programming for Probabilistic Programming.
AAAI Workshop: Symbiotic Cognitive Systems,Symbiotic Cognitive Computing through Iteratively Supervised Lexicon Induction.
AAAI Workshop: Trading Agent Design and Analysis,Empirical Analysis of Auctioneer Profitability in QuiBids Penny Auctions.
AAAI Workshop: WWW and Population Health Intelligence,Monitoring Discussion of Vaccine Adverse Events in the Media: Opportunities from the Vaccine Sentimeter.,"Discourse, Health and Well-Being of Military Populations Through the Social Media Lens."
AAAI Workshop: WWW and Public Health Intelligence,The Surveillance Window Application (SWAP): A Web-Hosted Tool to Facilitate Situational Awareness during Outbreaks.
AAAI Workshops,A Predictive Analytics Methodology to Assess and Optimize Readmission Risk in Heart Failure Patients.
"AAAI/IAAI, Vol. 1",Declarative Camera Control for Automatic Cinematography.
"AAAI/IAAI, Vol. 2",Amelia.
AAAI/IAAI,PROVERB: The Probabilistic Cruciverbalist.,A Situated Vacuuming Robot.
AAAI,Never-Ending Learning.
AAATE Conf.,Interacting with Dementia: The MARIO Approach.
AABI,MultiVerse: Causal Reasoning using Importance Sampling in Probabilistic Programming.
AACC,Mining Top - k Ranked Webpages Using Simulated Annealing and Genetic Algorithms.,Progressive Boosting for Classifier Committee Learning.
AADEBUG,AUI - the Debugger and Assertion Checker for the Awk Programming Language.,On the Role of Semantic Approximations on Validation and Diagnosis of Contraint Logic Programs.
AADIOS,Relativistic Coulomb Integrals and Zeilberger's Holonomic Systems Approach II.
AAECC,An Improvement of Tardos's Collusion-Secure Fingerprinting Codes with Very Short Lengths.
AAFD,Une infrastructure pour l'annotation linguistique de documents issus du web : le projet ALVIS.
AAG,"The use of virtual work for the formfinding of fabric, shell and gridshell structures.",Using non-linear logic for construction of self-stabilizing hammock structure.,Tiling Freeform Shapes With Straight Panels: Algorithmic Methods.
AAIM,Algorithmic Aspects of Upper Domination: A Parameterised Perspective.
AAIP,Generalisation Operators for Lists Embedded in a Metric Space.
AALTD@PKDD/ECML (Revised Selected Papers),A Reservoir Computing Approach for Balance Assessment.
AALTD@PKDD/ECML,Quantifying Quality of Actions Using Wearable Sensor.
AAL,A New Living Lab for Usability Evaluation of ICT and Next Generation Networks for Elderly@Home.
AAMAS (1),Effective solutions for real-world Stackelberg games: when agents must deal with human uncertainties.,Integrating heterogeneous agent programming platforms within artifact-based environments.,Computing optimal randomized resource allocations for massive security games.,Graph-based methods for the analysis of large-scale multiagent systems.,A framework for monitoring agent-based normative systems.,Actor-agent application for train driver rescheduling.,Autonomous geocaching: navigation and goal finding in outdoor domains.,Evolutionary testing of autonomous software agents.,But that was in another country: agents and intercultural empathy.
AAMAS (2),A demonstration of the Polaris poker system.
AAMAS (3),Coordination of first responders under communication and resource constraints.
AAMAS (Demos),A context-aware personal desktop assistant.,JCAT: a platform for the TAC market design competition.
AAMAS (Industry Track),Deployed ARMOR protection: the application of a game theoretic model for security at the Los Angeles International Airport.
AAMAS (PhD),Models and algorithmic approaches for cooperative multi-robot systems: thesis abstract.,Designing convivial digital cities.,Business process interoperability: extended abstract.,Automatic induction of generalization hierarchies for reinforcement learning.,AIM: autonomous intersection management.,Content-oriented composite service negotiation with complex preferences.,An agent-oriented approach to support change propagation in software evolution.,Cognitive agents with non-monotonic reasoning.,Multi-agent search using sensors with heterogeneous capabilities.,Extending agent languages for autonomy.,Fairness in multi-agent systems.,Emotionally based multi-agent e-commerce platform.
AAMAS Industrial Applications,Lessons learned from autonomous sciencecraft experiment.
AAMAS Workshops (Selected Papers),Event Calculus Agent Minds Applied to Diabetes Monitoring.
AAMAS Workshops (Visionary Papers),POMDPs for Assisting Homeless Shelters - Computational and Deployment Challenges.
AAMAS Workshops,Flood Disaster Mitigation: A Real-World Challenge Problem for Multi-agent Unmanned Surface Vehicles.
AAMAS-OAMAS,Modelling Actor Evolution in Agent-Based Simulations.,Adapting Autonomic Electronic Institutions to Heterogeneous Agent Societies.
AAMAS-TRUST,Art Competition: Agent Designs to Handle Negotiation Challenges.
AAMAS,The EO-1 Autonomous Science Agent.
ABAC@CODASPY,Position Paper: Towards a Moving Target Defense Approach for Attribute-based Access Control.,Attribute Based Access Control for Healthcare Resources.
ABCD-NP@MICCAI,ABCD Neurocognitive Prediction Challenge 2019: Predicting Individual Fluid Intelligence Scores from Structural MRI Using Probabilistic Segmentation and Kernel Ridge Regression.,ABCD Neurocognitive Prediction Challenge 2019: Predicting Individual Residual Fluid Intelligence Scores from Cortical Grey Matter Morphology.
ABDI@MICCAI,Semi-automatic Crohn's Disease Severity Estimation on MR Imaging.
ABICT,On Problems of Automatic Legal Texts Processing and Information Acquiring from Normative Acts.,Simulation Driven Development of the German Toll System - Simulation Performance at the Kernel and Application Level.,Square Complexity Metrics for Business Process Models.
ABIS@HT,Personalizing the User Interface for People with Disabilities.
ABMUS@AAMAS,"Simulating Urban Growth with Raster and Vector Models: A Case Study for the City of Can Tho, Vietnam."
ABP,Grading mit Grappa - Ein Werkstattbericht.,Prototypische Integration automatisierter Programmbewertung in das LMS Moodle.
ABZ (Case Study),Validation of the ABZ Landing Gear System Using ProB.
ABZ,On the Importance of Explicit Domain Modelling in Refinement-Based Modelling Design. Experiments with Event-B.
AB,Translating Time-Course Gene Expression Profiles into Semi-algebraic Hybrid Automata Via Dimensionality Reduction.
ABiALS,From Sensorimotor to Higher-Level Cognitive Processes: An Introduction to Anticipatory Behavior Systems.,Anticipatory Driving for a Robot-Car Based on Supervised Learning.,Collision-Avoidance Characteristics of Grasping.,Anticipation of Time Spans: New Data from the Foreperiod Paradigm and the Adaptation of a Computational Model.,Anticipatory Learning Classifier Systems and Factored Reinforcement Learning.
ACAC,Static Scheduling for Out-of-order Instruction Issue Processors.,Automated Component Adaptation by Forced Simulation.,Adaptive Middleware for Heterogeneous Defense Networks-An Exploratory Simulation Study.,Parallel Architecture for the Implementation of the Embedded Zerotree Wavelet Algorithm.,A Scalable Re-Configurable Processor.,On the Feasibility of Fixed-Length Block Structured Architectures.,The Architecture of an FPGA-Style Programmable Fuzzy Logic Controller Chip.,Cartesian product of hypergraphs: properties and algorithms,An Exponential Lower Bound on OBDD Refutations for Pigeonhole Formulas
ACAI,Automatic human activity recognition in video using background modeling and spatio-temporal template matching based technique.,Frontal view gait based recognition using PCA.
ACALCI,Ranking-Based Vocabulary Pruning in Bag-of-Features for Image Retrieval.
ACAL,Modelling Hepatitis B Virus Antiviral Therapy and Drug Resistant Mutant Strains.,Pattern Extraction Improves Automata-Based Syntax Analysis in Songbirds.,Investigating a Hybrid Metaheuristic for Job Shop Rescheduling.
ACA,EffectFace: A Fast and Efficient Deep Neural Network Model for Face Recognition.
ACC (1),An Efficient Routing Protocol for Ad-Hoc Networks.
ACC (2),A Weighted Location Based LSB Image Steganography Technique.
ACC (3),Recurrent Neural Network Based Phoneme Recognition Incorporating Articulatory Dynamic Parameters.,An Efficient Framework for Prediction in Healthcare Data Using Soft Computing Techniques.
ACC (4),Data Privacy for Grid Systems.,Two Layered Hierarchical Model for Cognitive Wireless Sensor Networks.
ACCAS,MRI Based Sulcal Pattern Analysis for Diagnosis and Clinical Application in Neurosurgery.
ACCAT,"Satisfaction, Restriction and Amalgamation of Constraints in the Framework of M-Adhesive Categories"
ACCV (1),NightOwls: A Pedestrians at Night Dataset.
ACCV (2),Superpixel Classification Based Optic Disc Segmentation.
ACCV (3),Ultrasound Speckle Reduction via L_0 Minimization.,Image Classification Using Spatial Pyramid Coding and Visual Word Reweighting.,Perception-Based Lighting Adjustment of Image Sequences.,Navigation toward Non-static Target Object Using Footprint Detection Based Tracking.
ACCV (4),Multiple Ocular Diseases Classification with Graph Regularized Probabilistic Multi-label Learning.,Unknown Radial Distortion Centers in Multiple View Geometry Problems.,Design Pseudo Ground Truth with Motion Cue for Unsupervised Video Object Segmentation.,Global Regularizer and Temporal-Aware Cross-Entropy for Skeleton-Based Early Action Recognition.,Identity-Enhanced Network for Facial Expression Recognition.
ACCV (5),Stereo Ground Truth with Error Bars.,Blur-Resilient Tracking Using Group Sparsity.
ACCV (6),CubemapSLAM: A Piecewise-Pinhole Monocular Fisheye SLAM System.,AVID: Adversarial Visual Irregularity Detection.,A Coded Aperture for Watermark Extraction from Defocused Images.
ACCV Workshops (1),Calorie Counter: RGB-Depth Visual Estimation of Energy Expenditure at Home.
ACCV Workshops (2),Discriminative Subtree Selection for NBI Endoscopic Image Labeling.
ACCV Workshops (3),Classification of Lung Nodule Malignancy Risk on Computed Tomography Images Using Convolutional Neural Network: A Comparison Between 2D and 3D Strategies.,Public Security Video and Image Analysis Challenge: A Retrospective.
ACCV Workshops,Artificial Intelligence Using Deep Learning in Classifying Side of the Eyes and Width of Field for Retinal Fundus Photographs.
ACCV,MORSE: An Architecture for 3D Object Recognition Based on Invariants.
ACC,Small Group Learning Activities in Systems and Control Theory using Fidget Cars.
ACDC@ICAC,Tashi: location-aware cluster management.
ACES-MB&WUCOR@MoDELS,Introduction to ACES-MB 2015.,"AutoFOCUS 3: Tooling Concepts for Seamless, Model-based Development of Embedded Systems."
ACES-MB@MoDELS,SOPHIA: a Modeling Language for Model-Based Safety Engineering.
ACESMB@MoDELS,Modeling and Verification of Redundancy Policies.
ACE,How difficult are exams?: a framework for assessing the complexity of introductory programming exams.
ACFIE,An Empirical Study on the Contribution of Export of Horticultural Products to the Growth of Agricultural Economy.,Displacements Back Analysis for Soft Pit Excavation Based on Genetic Algorithms.,Layering and Enveloping: Simplified Algorithm with Balancing Loop Fuzzy Petri Net.,"( ELEMENT OF , ELEMENT OF OR q(lambda, ))-Fuzzy h-Ideals of Hemirings."
ACG,Towards a Solution of 7x7 Go with Meta-MCTS.
ACHI,Multiple Parallel Vision-Based Recognition in a Real-Time Framework for Human-Robot-Interaction Scenarios.
ACHS@JCDL,Exploring Entity-Centric Methods in the UK Government Web Archive.
ACI@UAI,Learning the Structure of Causal Models with Relational and Temporal Dependence.
ACII (1),The Affective Experience of Handling Digital Fabrics: Tactile and Visual Cross-Modal Effects.,The Dynamics between Student Affect and Behavior Occurring Outside of Educational Software.
ACII (2),Multiple Classifier Systems for the Classification of Audio-Visual Emotional States.
ACII Workshops,Joint analysis of verbal and nonverbal interactions in collaborative E-learning.
